net_worth,cash,shares_held,profit,Drawdown,Volatility
10462.249938964844,74.09002685546878,48,-24.0,0.012101506354485151,0.006792002704765783
10470.40985107422,74.09002685546878,48,8.159912109376819,0.011331006229926785,0.006754939591402443
10551.529968261719,74.09002685546878,48,81.12011718749818,0.003671234953060679,0.00663429915920586
10531.849792480469,74.09002685546878,48,-19.68017578125,0.005529536572922329,0.006819827585892376
10585.610290527346,74.09002685546878,48,53.76049804687682,0.00045319875381292867,0.006820099763574125
10562.090026855469,74.09002685546878,48,-23.52026367187682,0.002674100872109236,0.006883982311724331
10641.28973388672,74.09002685546878,48,79.19970703125182,0.0,0.006887265964390487
10661.930114746094,74.09002685546878,48,20.64038085937318,0.0,0.006967184710356855
10667.689880371094,74.09002685546878,48,5.759765625,0.0,0.006916313826716479
10707.050231933592,74.09002685546878,48,39.36035156249818,0.0,0.0068429966122506205
10657.129821777342,74.09002685546878,48,-49.92041015625,0.004662386845572391,0.006753249155087749
10677.770202636715,74.09002685546878,48,20.64038085937318,0.002734649475123376,0.006922800871640658
10652.330261230469,74.09002685546878,48,-25.439941406246362,0.005110648546312206,0.0065557668142372265
10613.450378417969,74.09002685546878,48,-38.8798828125,0.008741889828485463,0.006345655665203886
